,Time / Date,Active Time/Date,Area,Description,Device
8209,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8210,2023-09-02 오전 5:17,2023-09-02 오전 5:17,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8211,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8212,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8213,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8214,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8215,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8216,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8217,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8218,2023-09-02 오전 5:16,2023-09-02 오전 5:16,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8221,2023-09-02 오전 5:15,2023-09-02 오전 5:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8222,2023-09-02 오전 5:15,2023-09-02 오전 5:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8227,2023-09-02 오전 5:14,2023-09-02 오전 5:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8228,2023-09-02 오전 5:14,2023-09-02 오전 5:14,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8234,2023-09-02 오전 5:13,2023-09-02 오전 5:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8235,2023-09-02 오전 5:13,2023-09-02 오전 5:13,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8242,2023-09-02 오전 5:12,2023-09-02 오전 5:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8243,2023-09-02 오전 5:12,2023-09-02 오전 5:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8244,2023-09-02 오전 5:11,2023-09-02 오전 5:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8245,2023-09-02 오전 5:11,2023-09-02 오전 5:11,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8249,2023-09-02 오전 5:09,2023-09-02 오전 5:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8250,2023-09-02 오전 5:09,2023-09-02 오전 5:09,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8251,2023-09-02 오전 5:09,2023-09-02 오전 5:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8252,2023-09-02 오전 5:09,2023-09-02 오전 5:08,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8269,2023-09-02 오전 5:07,2023-09-02 오전 5:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8270,2023-09-02 오전 5:07,2023-09-02 오전 5:07,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8271,2023-09-02 오전 5:06,2023-09-02 오전 5:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8272,2023-09-02 오전 5:06,2023-09-02 오전 5:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8273,2023-09-02 오전 5:06,2023-09-02 오전 5:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8274,2023-09-02 오전 5:06,2023-09-02 오전 5:06,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8283,2023-09-02 오전 5:05,2023-09-02 오전 5:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8284,2023-09-02 오전 5:05,2023-09-02 오전 5:05,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8288,2023-09-02 오전 5:04,2023-09-02 오전 5:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8289,2023-09-02 오전 5:04,2023-09-02 오전 5:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8290,2023-09-02 오전 5:04,2023-09-02 오전 5:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8291,2023-09-02 오전 5:04,2023-09-02 오전 5:04,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8306,2023-09-02 오전 5:03,2023-09-02 오전 5:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8307,2023-09-02 오전 5:03,2023-09-02 오전 5:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8313,2023-09-02 오전 5:03,2023-09-02 오전 5:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8316,2023-09-02 오전 5:03,2023-09-02 오전 5:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8317,2023-09-02 오전 5:03,2023-09-02 오전 5:03,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8318,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8319,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8322,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8323,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8331,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8332,2023-09-02 오전 5:02,2023-09-02 오전 5:02,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8336,2023-09-02 오전 5:01,2023-09-02 오전 5:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8337,2023-09-02 오전 5:01,2023-09-02 오전 5:01,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8355,2023-09-02 오전 5:00,2023-09-02 오전 5:00,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8368,2023-09-02 오전 4:58,2023-09-02 오전 4:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8369,2023-09-02 오전 4:58,2023-09-02 오전 4:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8370,2023-09-02 오전 4:58,2023-09-02 오전 4:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8371,2023-09-02 오전 4:58,2023-09-02 오전 4:58,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8376,2023-09-02 오전 4:57,2023-09-02 오전 4:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8377,2023-09-02 오전 4:57,2023-09-02 오전 4:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8384,2023-09-02 오전 4:57,2023-09-02 오전 4:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8385,2023-09-02 오전 4:57,2023-09-02 오전 4:57,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8390,2023-09-02 오전 4:55,2023-09-02 오전 4:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8391,2023-09-02 오전 4:55,2023-09-02 오전 4:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8395,2023-09-02 오전 4:55,2023-09-02 오전 4:55,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8398,2023-09-02 오전 4:54,2023-09-02 오전 4:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8399,2023-09-02 오전 4:54,2023-09-02 오전 4:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8402,2023-09-02 오전 4:54,2023-09-02 오전 4:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8403,2023-09-02 오전 4:54,2023-09-02 오전 4:54,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8406,2023-09-02 오전 4:52,2023-09-02 오전 4:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8407,2023-09-02 오전 4:52,2023-09-02 오전 4:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8408,2023-09-02 오전 4:52,2023-09-02 오전 4:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8409,2023-09-02 오전 4:52,2023-09-02 오전 4:52,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8416,2023-09-02 오전 4:51,2023-09-02 오전 4:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8417,2023-09-02 오전 4:51,2023-09-02 오전 4:51,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8420,2023-09-02 오전 4:50,2023-09-02 오전 4:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8421,2023-09-02 오전 4:50,2023-09-02 오전 4:50,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8483,2023-09-02 오전 4:36,2023-09-02 오전 4:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8484,2023-09-02 오전 4:36,2023-09-02 오전 4:36,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8494,2023-09-02 오전 4:35,2023-09-02 오전 4:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8495,2023-09-02 오전 4:35,2023-09-02 오전 4:35,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8515,2023-09-02 오전 4:30,2023-09-02 오전 4:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8516,2023-09-02 오전 4:30,2023-09-02 오전 4:30,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8524,2023-09-02 오전 4:27,2023-09-02 오전 4:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8525,2023-09-02 오전 4:27,2023-09-02 오전 4:27,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8581,2023-09-02 오전 4:15,2023-09-02 오전 4:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8582,2023-09-02 오전 4:15,2023-09-02 오전 4:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8584,2023-09-02 오전 4:15,2023-09-02 오전 4:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8585,2023-09-02 오전 4:15,2023-09-02 오전 4:15,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8625,2023-09-02 오전 4:12,2023-09-02 오전 4:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8626,2023-09-02 오전 4:12,2023-09-02 오전 4:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
8627,2023-09-02 오전 4:12,2023-09-02 오전 4:12,UL03,200108 Maintenance LED on SRM PLC is Active Indicating System Maintenance Required | Aisle 3  OK ,                    
